film_id,votes,normed_film_title,film_director,film_year,country,genre,media_type,actors_raw
4ce2b6abd4869,1,A Hard Day's Night,Richard Lester,1964,United Kingdom | USA,Musical,Film,John Lennon | Paul McCartney | George Harrison
4ce2b6ee7ae68,1,Artists under the Big Top: Perplexed,Alexander Kluge,1968,Federal Republic of Germany,Drama,Film,Alexandra Kluge | Hannelore Hoger | Herr Hollenbeck
4ce2b6adbf5f5,1,The Virgin Spring,Ingmar Bergman,1960,Sweden,Horror | Crime,Film,Max von Sydow | Birgitta Valberg | Gunnel Lindblom
4ce2b6bdac955,1,The Great Rock and Roll Swindle,Julian Temple,1979,United Kingdom,Biopic,Film,Malcolm McLaren | Sid Vicious | John Lydon
4f4b8b91a5380,1,We Need To Talk About Kevin,Lynne Ramsay,2011,United Kingdom | USA,Drama,Film,Tilda Swinton | John C. Reilly | Ezra Miller
4ce2b7bebd5ca,1,The Age of Innocence,Martin Scorsese,1993,USA,Romance | Period drama,Film,Joanne Woodward | Daniel Day-Lewis | Michelle Pfeiffer
4ce2b72f060ae,1,Tatooed Life,Suzuki Seijun,1965,Japan,Drama,Film,Hideki Takahashi | Kotobuki Hananomoto | Akira Yomauchi
4ce2b69b90b75,1,Csontváry,Zoltán Huszárik,1979,Hungary,Biopic,Film,Ichak Finci | Margit Dayka | Ágnes Báfalvi
4ce2b6f4888d4,1,No End,Krzysztof Kieslowski,1984,Poland,Drama,Film,Grazyna Szapolowska | Maria Pakulnis | Aleksander Bardini
4ce2b6b03201f,1,The Cloud-Capped Star,Ritwik Ghatak,1960,India,Drama,Film,Supriya Devi | Anil Chatterjee | Bijon Bhattacharya
10044,1,In Camera,Ranjan Palit,,,,,
4ce2b80050531,1,Velvet Goldmine,Todd Haynes,1998,United Kingdom | USA,Drama,Film,Ewan McGregor | Jonathan Rhys Meyers | Toni Collette
4ce2b88d3b9c8,1,Amor,Robert Beavers,2002,Switzerland | Italy | USA,Documentary,Film,
4ce2b7569054d,1,Pered sudom istorii,Fridrikh Ermler,1965,USSR,Documentary,Film,Vassili Shulgin
4ce2b7728708a,1,A Question of Silence,Marleen Gorris,1982,Netherlands,Drama,Film,Edda Barends | Nelly Frijda | Henriette Tol
4ce2b6b253b86,1,Closely Observed Trains,Jiří Menzel,1966,Czechoslovakia,War,Film,Václav Neckár | Jitka Bendova | Vladimír Valenta
4ce2b8dd46b52,1,Le Havre,Aki Kaurismaki,2010,Belgium | Finland | France | Germany | Norway,Drama,Film,André Wilms | Kati Outinen | Jean-Pierre Darroussin
4ce2b7a30165c,1,My Own Private Idaho,Gus van Sant,1991,USA,Drama,Film,River Phoenix | Keanu Reeves | James Russo
4ce2b6af6e08b,1,McCabe and Mrs Miller,Robert Altman,1971,USA,Western,Film,Warren Beatty | Julie Christie | René Auberjonois
4ce2b73368f46,1,Kalpana,Uday Shankar,1948,India,Drama,Film,Uday Shankar | Amala Shankar
4ce2b6bef2c13,1,Patrick,Richard Franklin,1978,Australia,Horror | Instructional film/TV programme,Film,Susan Penhaligon | Robert Helpmann | Rod Mullinar
4ce2b7ac4482a,1,The Double Life of Veronique,Krzysztof Kieslowski,1991,France | Norway | Poland,Drama,Film,Irène Jacob | Halina Gryglaszewska | Kalina Jedrusik
4ce2b77f75021,1,The Last Supper,Tomás Gutiérrez Alea,1976,Cuba,Period drama,Film,Silvano Rey | José Rodriguez | Nelson Villagra
4ce2b6f16714f,1,Ballet mécanique,Fernand Léger/Dudley Murphy,1924,France,Documentary | Artists' Moving Image,Film,Katherine Murphy | Kiki | Fernand Léger
4ce2b7deca58c,1,Fargo,Joel & Ethan Coen,1995,United Kingdom | USA,Police drama,Film,Frances McDormand | William H. Macy | Steve Buscemi
4ce2b6bfd74ab,1,L'Amour fou,Jacques Rivette,1968,France,,Film,Bulle Ogier | Jean-Pierre Kalfon | Josée Destoop
4ce2b82851832,1,Lumumba,Raoul Peck,2000,Belgium | France | Germany | Haiti,Biopic,Film,Eriq Ebouaney | Alex Descas | Maka Kotto
4f4b9f666e4c8,1,Dekalog,Krzysztof Kieslowski,,Poland | Federal Republic of Germany,Drama,Television,
4ce2b7c8951ef,1,The Puppetmaster,Hsiao-hsien Hou,1993,Taiwan,Biopic,Film,Li T'ien-lü | Lin Chieng | Chen K'uei-chung
4ce2b8abec00a,1,Innocence,Lucile Hadzihalilovic,2004,Belgium | France | United Kingdom,Drama,Film,Zoé Auclair | Léa Bridarolli | Bérangère Haubruge
4ce2b6ae52369,1,Kuhle Wampe,Bertold Brecht/Ernst Ottwald,1932,Germany,Drama,Film,Hertha Thiele | Ernst Busch | Martha Wolter
4ce2b8d4c824d,1,The White Ribbon,Michael Haneke,2009,Austria | France | Germany | Italy,Drama,Film,Christian Friedel | Ernst Jacobi | Leonie Benesch
4ce2b6b594796,1,Shadow of A Doubt,Alfred Hitchcock,1943,USA,Drama,Film,Teresa Wright | Joseph Cotten | MacDonald Carey
10058,1,My Hand Outstretched to the Winged Distance and Sightless Measure,Robert Beavers,,,,,
4ce2b6a791d34,1,"The Choses de la Vie, Les/Little Things in Life",Claude Sautet,1970,France | Italy,Drama,Film,Michel Piccoli | Romy Schneider | Gérard Lartigau
4ce2b7fe0a16b,1,O Amor Natural,Heddy Honigmann,1996,Brazil | Netherlands,Documentary,Film,
4ce2b6b95837b,1,Hope,Yilmaz Güney,1970,Turkey,Documentary,Film,Yilmaz Güney | GÜLSEN Alniaçcik | Gülsen Alniacik
4ce2b6ebeb664,1,Anna and the Wolves,Carlos Saura,1972,Spain,Drama,Film,Geraldine Chaplin | Fernando Fernán Gómez | José Maria Prada
4ce2b7d9d6408,1,Whispering Pages,Aleksandr Sokurov,1993,Germany | Russian Federation,Drama,Film,Aleksandr Cherednik | Elizaveta Korolyova | Sergei Barkovsky
4ce2b78bbf98e,1,Witness,Peter Weir,1985,USA,Thriller,Film,Harrison Ford | Kelly McGillis | Josef Sommer
4ce2b76c082e5,1,Simon of the Desert,Luis Buñuel,1965,Mexico,Biopic | Historical drama,Film,Claudio Brook | Enrique Álvarez Félix | Hortensia Santoveña
4ce2b7a14132c,1,His Wife is a Hen,Igor Kovalyov,1989,USSR,Animation,Film,
4ce2b7f8e002d,1,"Dr Mabuse, The Gambler",Fritz Lang,1922,Germany,Crime,Film,Rudolf Klein-Rogge | Aud Egede-Nissen | Gertrud Welcker
4ce2b6a776274,1,Chelsea Girls,Andy Warhol/Paul Morrissey,1966,USA,Documentary,Film,Ondine | Ingrid Superstar | Eric Emerson
4ce2b6b257773,1,Othello,Orson Welles,1952,Morocco,Drama,Film,Orson Welles | Micheál Macliammóir | Suzanne Cloutier
10029,1,In The Dark,Sergei Dvortsevoy,,,,,
4ce2b715a3953,1,Fantasia,Joe Grant/Dick Huerner,1940,USA,Anthology | Animation | Musical,Film,Leopold Stokowski | Philadelphia Symphony Orchestra | Deems Taylor
4ce2b7d4298bc,1,Institute Benjamenta,Quay Brothers,1995,United Kingdom | Germany | Japan,Drama,Film,Andrzej Brych | Henryk Rzeznik | Pavel Czekala
4ce2b6b507d7c,1,Blood of the Beasts,Georges Franju,1948,France,Documentary,Film,Georges Hubert | Nicole Ladmiral
4ce2b7be41721,1,Once Upon a Time in China (II),Tsui Hark,1992,Hong Kong,Martial arts | Romance | Period drama,Film,Jet Li Lianjie | Rosamund Kwan Chi-lam | Yen Chi Tan
4ce2b7051d628,1,Cosmic Ray,Bruce Conner,1962,USA,Artists' Moving Image,Film,
10072,1,Summer In Narita,Ogawa Shinsuke,,,,,
4ce2b69a67807,1,The Angelic Conversation,Derek Jarman,1985,United Kingdom,Artists' Moving Image,Film,Judi Dench | Paul Reynolds | Phillip Williamson
4ce2b6b0b69c4,1,Mon Oncle,Jacques Tati,1958,France | Italy,Comedy,Film,Jacques Tati | Jean-Pierre Zola | Adrienne Servantie
4ce2b6a754dd8,1,Le cercle rouge,Jean-Pierre Melville,1970,France | Italy,Crime,Film,Alain Delon | Bourvil | Gian Maria Volonté
4ce2b6ee1a28e,1,Army of Shadows,Jean-Pierre Melville,1969,France | Italy,War,Film,Lino Ventura | Paul Meurisse | Jean-Pierre Cassel
4ce2b6b0155c4,1,Masculin Féminin,Jean-Luc Godard,1966,France | Sweden,Drama,Film,Chantal Goya | Marlène Jobert | Catherine-Isabelle Duport
4ce2b82b6b26b,1,Rosetta,Jean-Pierre Dardenne/Luc Dardenne,1999,Belgium | France,Drama,Film,Émilie Dequenne | Fabrizio Rongione | Anne Yernaux
4ce2b6adbfe86,1,Jungle Book,Walt Disney Production,1967,USA,Animation,Film,Phil Harris | Sebastian Cabot | Louis Prima
4ce2b735ae1c5,1,Koyaanisqatsi,Godfrey Reggio,1983,USA,Documentary,Film,
4ce2b7a88a165,1,"Amanece, que no es poco",José Luis Cuerda,1989,Spain,,Film,Antonio Resines | Luis Ciges | José Sazatornil
4ce2b8ab357e3,1,The World,"Jia Zhang Ke ",2004,People's Republic of China | France | Japan,Drama,Film,Zhao Tao | Cheng Tai Shen | Wang Hong Wei
4ce2b6b2398e8,1,On The Waterfront,Elia Kazan,1954,USA,Crime | Drama,Film,Marlon Brando | Karl Malden | Lee J. Cobb
4ce2b8c0ad06d,1,Rome Rather Than You,Tariq Teguia,2006,Algeria | France | Germany,,Film,Rachid Amrani | Samira Kaddour | Ahmed Benaïssa
4ce2b6b913eb2,1,True Heart Susie,D.W. Griffith,1919,USA,Drama,Film,Lillian Gish | Robert Harron | Wilbur Higby
4ce2b6c00c15f,1,The Father,Istvan Szabo,1966,Hungary,Drama,Film,Miklós Gábor | Klári Tolnay | András Bálint
4ce2b6be2b91c,1,Kagemusha,Akira Kurosawa,1980,Japan,War | Period drama,Film,New Japan Philharmonic Orchestra | Tatsuya Nakadai | Tsutomu Yamazaki
4ce2b75fe2a9d,1,Reconstruction,Lucian Pintilie,1968,Romania,Drama,Film,George Constantin | Emil Botta | George Mihaita
4ce2b6b209ea3,1,Los olvidados,Luis Buñuel,1950,Mexico,Crime | Drama,Film,Estela Inda | Miguel Inclán | Alfonso Mejía
4ce2b6b73f34a,1,"Steamboat Bill, Jr.",Buster Keaton,1928,USA,Comedy,Film,Buster Keaton | Ernest Torrence | Marion Byron
4ce2b861b56d0,1,The Royal Tenenbaums,Wes Anderson,2001,USA,,Film,Alec Baldwin | Gene Hackman | Anjelica Huston
4f4bade9f1ea0,1,The Wire,David Simon,,USA,Crime,Television,
4ce2b69593482,1,Videodrome,David Cronenberg,1983,Canada,Horror | Science Fiction | Fantasy | Thriller,Film,James Woods | Sonja Smits | Debbie Harry
4ce2b6b90075a,1,Tristana,Luis Buñuel,1970,Spain | France | Italy,Drama,Film,Catherine Deneuve | Fernando Rey | Franco Nero
4f4b8d15e3b14,1,The Artist,Michel Hazanavicius,2011,Belgium | France,Romance | Drama,Film,Jean Dujardin | Bérénice Bejo | James Cromwell
4ce2b74b3a87e,1,Don't Worry,George Danelia,1969,USSR,Comedy,Film,Vakhtang Kikabidze | Sergo Zakariadze | Anastasia Virtinskaya
4ce2b78da502c,1,I am Cuba,Mikhail Kalatozov,1964,Cuba | USSR,Drama,Film,Sergio Corrieri | Salvador Wood | José Gallardo
10140,1,Malerei heute,Anja-Christin Remmert/Stefan Hayn,,,,,
4ce2b6bc8b5aa,1,Ceddo,Ousmane Sembene,1976,Senegal,Drama,Film,Tabara Ndiaye | Alioune Fall | Moustapha Iade
4ce2b8c918a9b,1,Anvil: The Story of Anvil,Sacha Gervasi,2008,USA,Documentary | Performance,Film,Malcolm Dome | Lars Ulrich | Scott Ian
4ce2b82a4bd18,1,Cousin,Adam Elliot,1998,Australia,Animation,Film,William Mcinnes
4ce2b8e05eddc,1,Attenberg,Athina Tsangari,2010,Greece,Drama,Film,Ariane Labed | Vangelis Mourikis | Evangelia Randou
4ce2b86c76b63,1,Goodbye Lenin!,Wolfgang Becker,2003,Germany,Drama,Film,Daniel Brühl | Katrin Sass | Maria Simon
4ce2b6bce92a0,1,The Devil Probably,Robert Bresson,1977,France,Drama,Film,Antoine Monnier | Tina Irissari | Henri de Maublanc
4ce2b87fa510a,1,Russian Ark,Aleksandr Sokurov,2002,Canada | Finland | Germany | Japan | Russian Federation,Period drama,Film,Sergei Dreiden | Maria Kouznetsova | Leonid Mozgovoy
4ce2b75c2a5c0,1,The Rise to Power of Louis XIV,Roberto Rossellini,1966,France,Historical drama,Television,Jean-Marie Patte | Raymond Jourdan | Silvagni
4ce2b6bc0b5d2,1,Arabesque,Germaine Dulac,1929,France,,Film,
4ce2b8ab7a567,1,Evolution of a Filipino Family,Lav Díaz,2004,Philippines,Drama,Film,Angie Ferro | Pen Medina
4ce2b6bd93670,1,The Marriage of Maria Braun,Rainer Werner Fassbinder,1979,Federal Republic of Germany,Drama,Film,Hanna Schygulla | Klaus Löwitsch | Ivan Desny
4ce2b6b303966,1,The Philadelphia Story,George Cukor,1940,USA,Comedy | Romance,Film,Cary Grant | Katharine Hepburn | James Stewart
4ce2b6b256ea0,1,Father of a Soldier,Rezo Chkheidze,1965,Georgia,Drama,Film,Sergo Zakariadze | Ketevan Bochorishvilli | I. Nizharadze
4ce2b6b354eeb,1,Il Posto,Ermanno Olmi,1961,Italy,Drama,Film,Loredana Detto | Sandro Panzeri | Tullio Kezich
4ce2b7cb412c6,1,Blue,Derek Jarman,1993,United Kingdom | Japan,Biopic | Artists' Moving Image,Film,John Quentin | Nigel Terry | Derek Jarman
4ce2b8caae875,1,Pray the Devil Back to Hell,Gini Reticker,2008,USA,Documentary,Film,Leymah Gbowee | Asatu Bah Kenneth | Vaiba Flomo
4ce2b6bea6f6f,1,My American Uncle,Alain Resnais,1980,France,Comedy | Romance | Drama,Film,Gérard Depardieu | Nicole Garcia | Roger Pierre
4ce2b806b10cc,1,Princess Mononoke,Miyazaki Hayao,1997,Japan,Animation | Fantasy,Film,Tokyo City Philharmonic Orchestra | Billy Crudup | Billy Bob Thornton
4ce2b6bca4479,1,Close Encounters of the Third Kind,Steven Spielberg,1977,USA,Science Fiction,Film,Richard Dreyfuss | François Truffaut | Teri Garr
4ce2b72a4d92a,1,Yellow Earth,Chen Kaige,1984,People's Republic of China,Drama,Film,The Peasant Waist Drum Troupe of Ansai Count | Wang Xueqi | Xue Bai
4ce2b7949bbfa,1,Dead Ringers,David Cronenberg,1988,Canada | USA,Horror | Thriller,Film,Jeremy Irons | Geneviève Bujold | Heidi von Palleske
4ce2b6a70cd80,1,Chimes at Midnight,Orson Welles,1966,Switzerland | Spain,Period drama,Film,Ralph Richardson | Ralph Holinshed | Orson Welles
4ce2b7bb4b449,1,Lessons of Darkness,Werner Herzog,1992,Germany,Documentary,Film,
4ce2b8bf4bf6f,1,Letters from Iwo Jima,Clint Eastwood,2006,USA,,Film,Ken Watanabe | Kazunari Ninomiya | Tsuyoshi Ihara
4ce2b6bbb8b86,1,The Circus,Charles Chaplin,1928,USA,Comedy,Film,Charles Chaplin | Merna Kennedy | Betty Morrissey
4ce2b6aa02bb7,1,Une femme est une femme,Jean-Luc Godard,1961,France | Italy,Drama,Film,Jean-Claude Brialy | Anna Karina | Jean-Paul Belmondo
4ce2b6a76bf31,1,The Discreet Charm of the Bourgeoisie,Luis Buñuel,1972,Spain | France | Italy,Comedy,Film,Fernando Rey | Paul Frankeur | Delphine Seyrig
4ce2b6a992f80,1,The Errand Boy,Jerry Lewis,1961,USA,Comedy,Film,Jerry Lewis | Brian Donlevy | Howard McNear
4ce2b6a55273b,1,Blackmail,Alfred Hitchcock,1929,United Kingdom,Police drama,Film,Anny Ondra | Sara Allgood | Charles Paton
4ce2b7421cc0a,1,Maurice,James Ivory,1987,United Kingdom,Drama,Film,James Wilby | Hugh Grant | Rupert Graves
4ce2b6ba13dd9,1,The Ascent,Larisa Shepitko,1976,USSR,War,Film,Boris Plotnikov | Vladimir Gostyukhin | Sergei Jakovlev
4ce2b6a57d76e,1,Blonde Venus,Josef von Sternberg,1932,USA,Drama,Film,Marlene Dietrich | Herbert Marshall | Cary Grant
4ce2b6b10e49d,1,My Childhood,Bill Douglas,1972,United Kingdom,Drama,Film,Stephen Archibald | Hughie Restorick | Jean Taylor Smith
4ce2b6b1ca138,1,La nuit du carrefour,Jean Renoir,1932,France,Crime | Thriller,Film,Pierre Renoir | Winna Winfried | Georges Koudria
4ce2b693a235d,1,Entranced Earth,Glauber Rocha,1967,Brazil,Drama,Film,Jardel Filho | José Lewgoy | Glauce Rocha
4ce2b6b90373c,1,Three Rooms in Manhattan,Marcel Carné,1964,France,Drama,Film,Annie Girardot | Maurice Ronet | O.E. Hasse
4ce2b6b78bfc0,1,Tabu,F. W. Murnau,1931,USA,Drama,Film,Robert Flaherty | Anne Chevalier | William Bambridge
4ce2b6ae874d8,1,The Last Command,Josef von Sternberg,1928,USA,Drama,Film,Emil Jannings | Evelyn Brent | William Powell
4ce2b76b642d8,1,Siberiade,Andrei Konchalovsky,1979,USSR,Drama,Film,Vladimir Samoilov | Vitaly Solomin | Nikita Mikhalkov
4ce2b6e9c78a5,1,The Tree of Wooden Clogs,Ermano Olmi,1978,Italy,Period drama,Film,Luigi Ornaghi | Francesca Moriggi | Omar Brignoli
4ce2b8b7b28dc,1,The Lives of Others,Florian Henckel von Donnersmarck,2006,Germany,Drama,Film,Martina Gedeck | Ulrich Mühe | Sebastian Koch
4ce2b8dae9f0f,1,The King's Speech,Tom Hooper,2010,Australia | United Kingdom,Historical drama,Film,Colin Firth | Geoffrey Rush | Helena Bonham Carter
4ce2b7d06e733,1,The Wrong Trousers,Nick Park,1993,United Kingdom,Animation | Fantasy,Film,Peter Sallis
4ce2b6a9745ce,1,Elvira Madigan,Bo Widerberg,1967,Sweden,Drama,Film,Pia Degermark | Thommy Berggren | Lennart Malmer
10093,1,The Lodger,Alfred Hitchcock,,,,,
4ce2b71b9a45d,1,French Cancan,Jean Renoir,1955,France | Italy,Period drama,Film,Jean Gabin | María Félix | Françoise Arnoul
4ce2b7a36431f,1,Thelma & Louise,Ridley Scott,1991,USA,Road movie,Film,Susan Sarandon | Geena Davis | Harvey Keitel
4ce2b6bbe7916,1,All the President's Men,Alan J Pakula,1976,USA,Drama,Film,Dustin Hoffman | Robert Redford | Jack Warden
4ce2b79d45458,1,Mystery Train,Jim Jarmusch,1989,Japan | USA,Drama,Film,Masatoshi Nagase | Youki Kudoh | Screamin' Jay Hawkins
4ce2b6b13a8e0,1,Nana,Jean Renoir,1926,France | Germany,Melodrama | Period drama,Film,Pierre Lestringuez | Catherine Hessling | Jacqueline Forzane
4ce2b749a2cbb,1,A Movie,Bruce Conner,1958,USA,Anthology,Film,
4ce2b8db92d5d,1,The Arbor,Clio Barnard,2010,United Kingdom,Biopic,Film,Manjinder Virk | Neil Dudgeon | Monica Dolan
4ce2b6afdc8ac,1,My Night with Maud,Eric Rohmer,1969,France,Drama,Film,Jean-Louis Trintignant | Françoise Fabian | Marie-Christine Barrault
4ce2b6a89cf25,1,Deep End,Jerzy Skolimowski,1970,United Kingdom | Federal Republic of Germany,Drama,Film,Jane Asher | John Moulder-Brown | Karl-Michael Vogler
4ce2b6b483615,1,Rocky Horror Picture Show,Jim Sharman,1975,United Kingdom,Horror | Parody | Musical | Science Fiction,Film,Tim Curry | Susan Sarandon | Barry Bostwick
4ce2b79f1ada9,1,Breakfast on the grass,Priit Pärn,1987,USSR,Animation,Film,
4ce2b7773fd96,1,The Seasons of the Year,Artavazd Pelechian,1975,Armenia | USSR,Documentary,Film,
4ce2b6b688abd,1,Murmur of the Heart,Louis Malle,1971,France | Italy | Federal Republic of Germany,Drama,Film,Lea Massari | Benoît Ferreux | Daniel Gélin
4ce2b7bbaef5d,1,Mad Max,George Miller,1979,Australia,Police drama | Science Fiction,Film,Mel Gibson | Joanne Samuel | Hugh Keays-Byrne
4ce2b6bcc7768,1,From the Clouds to the Resistance,Jean-Marie Straub/Danièle Huillet,1979,France | United Kingdom | Italy | Federal Republic of Germany,Period drama,Film,Olimpia Carlisi | Guido Lombardo | Gino Felici
4ce2b81796df6,1,The Straight Story,David Lynch,1999,France | United Kingdom | USA,Road movie | Drama,Film,Richard Farnsworth | Sissy Spacek | Harry Dean Stanton
4ce2b8678c28a,1,Talk to Her,Pedro Almodóvar,2002,Spain,Drama,Film,Javier Cámara | Darío Grandinetti | Leonor Watling
4ce2b6a657475,1,Breakfast at Tiffany's,Blake Edwards,1961,USA,Comedy,Film,Audrey Hepburn | George Peppard | Patricia Neal
4ce2b6fcb7c36,1,Carlito's Way,Brian De Palma,1993,USA,Gangster,Film,Al Pacino | Sean Penn | Penelope Ann Miller
4f4b8b7e5ef90,1,A Separation,Asghar Farhadi,2011,Iran,Drama,Film,Leila Hatami | Peyman Moaadi | Shahab Hosseini
10138,1,Auf dem Weg,Peter Schreiner,,,,,
4ce2b6d500444,1,The Battle of Chile: Part 2,Patricio Guzmán,1976,Chile | Cuba,Documentary,Film,
4ce2b80fa8694,1,Toy Story 2,John Lasseter/Ash Brannon/Lee Unkrich,1999,USA,Animation,Film,Tom Hanks | Tim Allen | Joan Cusack
4ce2b724190c3,1,Les hautes solitudes,Philippe Garrel,1974,France,Documentary,Film,Jean Seberg | Laurent Terzieff | Tina Aumont
4ce2b6ad8cc72,1,"Je t'aime, je t'aime",Alain Resnais,1968,France,Science Fiction | Drama,Film,Claude Rich | Olga Georges-Picot | Anouk Ferjac
4ce2b6ba5932a,1,Week End,Jean-Luc Godard,1967,France | Italy,Drama,Film,Mireille Darc | Jean Yanne | Jean-Pierre Kalfon
4ce2b79d52351,1,Yeelen,Souleymane Cisse,1987,German Democratic Republic | France | Burkina Faso (Upper Volta) | Mali,Drama,Film,Issiaka Kane | Aoua Sangare | Niamanto Sanogo
4ce2b6b3e64d3,1,Random Harvest,Mervyn LeRoy,1942,USA,Romance,Film,Ronald Colman | Greer Garson | Fritz van Dongen
4ce2b78f168f3,1,Land of Fathers,Shaken Aimanov,1966,USSR,,Film,E. Umurzakov | M. Akhmadiev
4ce2b87747e7e,1,The Five Obstructions,Jørgen Leth/Lars von Trier,2003,Belgium | Switzerland | Denmark | France | Sweden,Documentary,Film,Jørgen Leth | Patrick Bauchau | Lars von Trier
4ce2b6a477be9,1,An Affair to Remember,Leo McCarey,1957,USA,Melodrama | Romance,Film,Cary Grant | Deborah Kerr | Richard Denning
4ce2b6a4e46d5,1,Becky Sharp,Rouben Mamoulian,1935,USA,Period drama,Film,Miriam Hopkins | Frances Dee | Cedric Hardwicke
4ce2b74a0e043,1,The Night of Counting the Years,Shadi Abdel Salam,1970,Egypt,Historical drama,Film,Ahmed Marei | Zouzou Hamdi el-Hakim | Ahmed Hegazi
4ce2b7d2abfbc,1,The Silences of the Palace,Moufida Tlatli,1994,France | Tunisia,Drama,Film,Amel Hedhili | Hend Sabri | Najia Ouerghi
10012,1,Balle traversant une bulle de savon,Lucien Bull,,,,,
4ce2b8de19d82,1,Poetry,Lee Chang-dong,2010,,,,
4ce2b79d587a4,1,Goodfellas,Martin Scorsese,1990,USA,Gangster | Drama,Film,Robert De Niro | Ray Liotta | Joe Pesci
4ce2b697b0230,1,"Three, Two, One",Lino Brocka,1975,Philippines,Anthology,Film,Lolita Rodriguez | Hilda Koronel | Perla Bautista
4ce2b6b68d44c,1,The Sound of Music,Robert Wise,1965,USA,Musical | Historical drama,Film,Julie Andrews | Christopher Plummer | Richard Haydn
4ce2b6b39aa39,1,Protea,Victorin-Hippolyte Jasset,1913,France,,Film,
4ce2b6b8e2503,1,The Treasure of Sierra Madre,John Huston,1947,USA,Crime,Film,Humphrey Bogart | Walter Huston | Tim Holt
4ce2b6af75692,1,Macunaima/Jungle Freaks,Joaquim Pedro de Andrade,1969,Brazil,Comedy | Fantasy,Film,Grande Otélo | Paulo José | Dina Sfat
4ce2b6bb6c6eb,1,Young Mr Lincoln,John Ford,1939,USA,Biopic | Legal and Courtroom drama | Historical drama,Film,Henry Fonda | Alice Brady | Marjorie Weaver
4ce2b8bd202b2,1,Atonement,Joe Wright,2007,France | United Kingdom | USA,Drama,Film,James McAvoy | Keira Knightley | Romola Garai
4ce2b6b9c572e,1,The Bartered Bride,Max Ophüls,1932,Germany,,Film,Max Nadler | Jarmila Novotna | Otto Wernicke
10042,1,""Diary"",David Perlov,,,,,
4ce2b6b1495b2,1,Winter Light,Ingmar Bergman,1962,Sweden,Drama,Film,Ingrid Thulin | Gunnar Björnstrand | Gunnel Lindblom
4ce2b6a9a615f,1,Europa 51,Roberto Rossellini,1952,Italy,Drama,Film,Ingrid Bergman | Alexander Knox | Ettore Giannini
4ce2b6a7632ec,1,The Chapman Report,George Cukor,1962,USA,Drama,Film,Shelley Winters | Jane Fonda | Claire Bloom
4ce2b6a712b88,1,A Canterbury Tale,Michael Powell/Emeric Pressburger,1944,United Kingdom,War,Film,Eric Portman | Sheila Sim | Dennis Price
4ce2b6b2d1c76,1,Pepe Le Moko,Julien Duviver,1937,France,Thriller,Film,Jean Gabin | Gabriel Gabrio | Saturnin Fabre
4ce2b734329b0,1,Carnival in Flanders,Jacques Feyder,1935,France,Comedy | Period drama,Film,Françoise Rosay | Jean Murat | Alerme
4ce2b6938b54a,1,O Lucky Man!,Lindsay Anderson,1973,United Kingdom | USA,Comedy | Fantasy,Film,Malcolm McDowell | Ralph Richardson | Rachel Roberts
4ce2b8d1e06d1,1,Inglourious Basterds,Quentin Tarantino,2009,Germany | USA,War,Film,Brad Pitt | Christoph Waltz | Michael Fassbender
4ce2b6a60d68c,1,Happiness,Agnès Varda,1965,France,Drama,Film,Jean-Claude Drouot | Claire Drouot | Sandrine Drouot
4ce2b6bd1d8e2,1,Edvard Munch,Peter Watkins,1976,Norway | Sweden,Biopic,Television,Peter Watkins | Geir Westby | Gro Fraas
4ce2b7f21b141,1,The River,Tsai Ming Liang,1997,Taiwan,Drama,Film,Miao Tien | Lee Kang-sheng | Lu Hsiao-lin
4ce2b72a49470,1,A Touch of Zen,King Hu,1969,Taiwan,Martial arts | Action and Adventure | Drama,Film,Shih Chun | Hsu Feng | Pai Ying
4ce2b8c0866ac,1,London 66'-67'- Pink Floyd,Peter Whitehead,1967,United Kingdom,,Film,Pink Floyd | Syd Barrett | Nick Mason
4ce2b6b7d5c6e,1,Shadows of Our Forgotten Ancestors,Sergei Parajanov,1964,USSR,Drama,Film,Ivan Mikolaichuk | Larisa Kadochnikova | Tatiana Bestaeva
4ce2b6af628f9,1,Lumière d'été,Jean Grémillon,1942,France,Drama,Film,Madeleine Renaud | Pierre Brasseur | Madeleine Robinson
4ce2b7bce9af1,1,The Quince Tree Sun,Víctor Erice,1992,Spain,Biopic | Documentary,Film,Antonio López | María José Moreno | Enrique Gran
4ce2b6bea4f4f,1,"I, a Negro",Jean Rouch,1959,France,Documentary,Film,Oumarou Ganda | Touré Mohammed | Gambi
4ce2b6a74931b,1,Cat People,Jacques Tourneur,1943,USA,Horror,Film,Simone Simon | Kent Smith | Tom Conway
4ce2b6a96caa6,1,El,Luis Buñuel,1953,Mexico,Drama,Film,Arturo De Córdova | Delia Garcés | Aurora Walker
4ce2b779c2a6f,1,Titicut Follies,Frederick Wiseman,1967,USA,Documentary,Film,
4ce2b6b00a236,1,The Marriage Circle,Ernst Lubitsch,1923,USA,Comedy,Film,Monte Blue | Florence Vidor | Creighton Hale
4ce2b79c18343,1,Alice,Jan Svankmajer,1988,Switzerland | United Kingdom | Federal Republic of Germany,Animation,Film,Kristyna Kohoutova | Camilla Power
4ce2b6bae34c0,1,The Wind,Victor Sjöström,1928,USA,Western,Film,Lillian Gish | Lars Hanson | Montagu Love
4ce2b7e61eb15,1,Trainspotting,Danny Boyle,1995,United Kingdom,Drama,Film,Ewan McGregor | Ewen Bremner | Jonny Lee Miller
